caff_unit,carb_unit,weight,fat_gm,caff_value,fat_value,pro_unit,carb_value,carb_gm,pro_gm,pro_value,measure,caff_gm,fat_unit,id
mg,g,30.5,2.7,0,0.82,g,2.60,8.54,1.7,0.52,1.0 fl oz,0.0,g,03900
mg,g,28.0,27.4,0,7.67,g,0.95,3.4,28.4,7.95,1.0 slice,0.0,g,43405
mg,g,15.0,0.52,0,0.08,g,2.60,17.35,1.1,0.16,1.0 tbsp,0.0,g,43539
mg,g,117.0,11.63,0,13.61,g,35.10,30.0,12.23,14.31,1.0 slice 1/8 pizza,0.0,g,21511
mg,g,13.6,100.0,--,13.60,g,--,--,0.0,0.00,1.0 tbsp,--,g,04055
mg,g,78.0,0.41,0,0.32,g,5.60,7.18,2.38,1.86,"0.5 cup, chopped",0.0,g,11091
mg,g,127.0,5.51,0,7.00,g,40.50,31.89,9.45,12.00,1.0 piece turnover 1 serving,0.0,g,32027
mg,g,21.0,19.8,0,4.16,g,13.52,64.4,10.1,2.12,1.0 bar,0.0,g,19015
mg,g,85.0,5.45,--,4.63,g,0.00,0.0,29.29,24.90,3.0 oz,--,g,10058
mg,g,236.0,10.24,0,24.17,g,21.88,9.27,8.73,20.60,1.0 cup,0.0,g,22908
mg,g,85.0,20.15,--,17.13,g,0.00,0.0,23.61,20.07,3.0 oz,--,g,13460
mg,g,31.4,6.5,0,2.04,g,4.43,14.1,3.2,1.00,1.0 fl oz,0.0,g,03926
mg,g,28.0,0.0,--,0.00,g,0.95,3.4,28.4,7.95,1.0 serving,--,g,01266
mg,g,15.0,0.7,0,0.10,g,2.56,17.05,0.5,0.08,1.0 tbsp,0.0,g,43537
mg,g,115.0,10.54,0,12.12,g,38.15,33.17,10.81,12.43,1.0 slice,0.0,g,21300
mg,g,0.3,78.69,0,0.24,g,0.06,20.69,0.26,0.00,"1.0 spray , about 1/3 second (1 NLEA serving)",0.0,g,04679
mg,g,71.0,0.35,0,0.25,g,3.59,5.06,2.98,2.12,1.0 cup flowerets,0.0,g,11740
mg,g,85.0,0.5,--,0.42,g,0.00,0.0,19.8,16.83,3.0 oz,--,g,93600
mg,g,60.0,--,0,--,g,45.28,75.47,6.67,4.00,1.0 bar,0.0,g,25039
mg,g,85.0,5.47,--,4.65,g,0.00,0.0,28.41,24.15,3.0 oz,--,g,10211
mg,g,34.0,34.4,0,11.70,g,0.48,1.4,31.3,10.64,3.0 slices,0.0,g,13345
mg,g,85.0,17.98,--,15.28,g,0.00,0.0,24.47,20.80,3.0 oz ( 1serving ),--,g,13463
mg,g,8.5,25.5,0,2.17,g,4.73,55.7,12.5,1.06,1.0 scoop,0.0,g,03928
mg,g,28.35,22.5,0,6.38,g,7.23,25.5,5.5,1.56,1.0 oz,0.0,g,18147
mg,g,28.35,--,0,--,g,5.22,18.4,0.2,0.06,1.0 oz,0.0,g,03225
mg,g,76.0,13.95,0,10.60,g,23.71,31.2,12.85,9.77,1.0 slice,0.0,g,21301
mg,g,13.5,100.0,--,13.50,g,--,--,0.0,0.00,1.0 tbsp,--,g,04042
mg,g,184.0,0.12,0,0.22,g,9.84,5.35,3.1,5.70,1.0 cup,0.0,g,11093
mg,g,135.0,5.72,--,7.72,g,0.00,0.0,27.52,37.15,1.0 cup drained,--,g,05336
mg,g,35.0,20.0,0,7.00,g,21.05,60.13,8.6,3.01,1.0 bar,0.0,g,25038
mg,g,85.0,5.53,--,4.70,g,0.00,0.0,28.19,23.96,3.0 oz,--,g,10212
mg,g,85.0,18.98,0,16.13,g,0.40,0.47,18.17,15.44,3.0 oz,0.0,g,13347
mg,g,85.0,18.57,--,15.78,g,0.00,0.0,25.4,21.59,3.0 oz,--,g,23002
mg,g,30.5,3.3,0,1.01,g,2.19,7.17,1.63,0.50,1.0 fl oz,0.0,g,03925
mg,g,100.0,29.0,0,29.00,g,1.51,1.51,14.1,14.10,2.33 links,0.0,g,07016
mg,g,28.35,0.3,0,0.09,g,5.05,17.8,0.2,0.06,1.0 oz,0.0,g,03224
mg,g,136.0,10.9,0,14.82,g,34.52,25.38,11.02,14.99,1.0 slice,0.0,g,21304
mg,g,13.6,100.0,--,13.60,g,--,--,0.0,0.00,1.0 tablespoon,--,g,04514
mg,g,156.0,0.29,0,0.45,g,7.46,4.78,2.81,4.38,1.0 cup,0.0,g,11092
mg,g,13.6,100.0,--,13.60,g,--,--,0.0,0.00,1.0 tbsp,--,g,04670
mg,g,28.35,31.1,2,8.82,g,15.14,53.4,10.2,2.89,1.0 oz,6.0,g,19026
mg,g,85.0,4.5,--,3.82,g,0.00,0.0,28.75,24.44,3.0 oz,--,g,10215
mg,g,28.35,14.93,--,4.23,g,0.00,0.0,27.1,7.68,1.0 oz,--,g,13348
mg,g,85.0,14.06,--,11.95,g,0.00,0.0,20.49,17.42,3.0 oz,--,g,23001
mg,g,9.4,25.6,0,2.41,g,5.23,55.6,12.5,1.18,1.0 scoop,0.0,g,03867
mg,g,256.0,0.1,0,0.26,g,59.57,23.27,0.73,1.87,1.0 cup,0.0,g,09066
mg,g,229.0,0.98,0,2.24,g,40.26,17.58,1.76,4.03,1.0 cup,0.0,g,03246
mg,g,111.0,11.91,0,13.22,g,35.50,31.98,11.74,13.03,1.0 slice,0.0,g,21302
mg,g,13.6,100.0,--,13.60,g,--,--,0.0,0.00,1.0 tablespoon,--,g,04037
mg,g,92.0,0.11,0,0.10,g,4.93,5.36,3.1,2.85,0.5 cup,0.0,g,11095
mg,g,13.6,100.0,--,13.60,g,--,--,0.0,0.00,1.0 tablespoon,--,g,04669
mg,g,43.0,16.57,0,7.13,g,30.19,70.2,5.65,2.43,1.0 bar (1.5 oz),0.0,g,19404
mg,g,85.0,4.36,--,3.71,g,0.00,0.0,28.6,24.31,3.0 oz,--,g,10216
mg,g,28.0,1.94,0,0.54,g,0.77,2.76,31.1,8.71,10.0 slices,0.0,g,13350
mg,g,85.0,19.78,--,16.81,g,0.00,0.0,24.85,21.12,3.0 oz,--,g,13906
mg,g,29.2,6.67,0,1.95,g,4.30,14.71,3.31,0.97,1.0 fl oz,0.0,g,03966
mg,g,244.0,0.1,0,0.24,g,21.81,8.94,0.77,1.88,1.0 cup,0.0,g,09064
mg,g,229.0,2.0,0,4.58,g,36.64,16.0,1.6,3.66,1.0 cup,0.0,g,03245
mg,g,118.0,12.58,0,14.84,g,37.57,31.84,11.49,13.56,1.0 slice,0.0,g,21303
mg,g,13.6,100.0,--,13.60,g,--,--,0.0,0.00,1.0 tablespoon,--,g,04511
mg,g,91.0,0.37,0,0.34,g,6.04,6.64,2.82,2.57,1.0 cup chopped,0.0,g,11090
mg,g,45.0,17.57,--,7.91,g,0.00,0.0,20.52,9.23,1.0 serving,--,g,13166
mg,g,20.0,17.5,0,3.50,g,13.25,66.27,7.17,1.43,1.0 package,0.0,g,25036
mg,g,85.0,12.87,--,10.94,g,0.00,0.0,26.64,22.64,3.0 oz,--,g,10055
mg,g,71.0,5.82,0,4.13,g,0.26,0.36,21.8,15.48,"1.0 package, 2.5 oz",0.0,g,13355
mg,g,85.0,14.58,--,12.39,g,0.00,0.0,20.36,17.31,3.0 oz,--,g,13905
mg,g,29.0,3.28,0,0.95,g,2.07,7.13,1.6,0.46,1.0 oz,0.0,g,03859
mg,g,155.0,0.44,0,0.68,g,17.08,11.02,0.92,1.43,"1.0 cup, unthawed",0.0,g,09068
mg,g,28.35,0.16,0,0.05,g,5.44,19.18,0.2,0.06,1.0 oz,0.0,g,03221
mg,g,79.0,17.61,0,13.91,g,22.91,29.0,14.01,11.07,1.0 slice,0.0,g,21485
mg,g,13.6,100.0,--,13.60,g,--,--,0.0,0.00,1.0 tbsp,--,g,04510
mg,g,70.0,27.8,0,19.46,g,2.09,2.98,14.3,10.01,1.0 link,0.0,g,07015
mg,g,28.35,16.34,--,4.63,g,0.00,0.0,26.06,7.39,1.0 oz,--,g,23502
mg,g,22.0,9.0,0,1.98,g,17.71,80.5,3.4,0.75,1.0 serving,0.0,g,19438
mg,g,85.0,9.44,--,8.02,g,0.00,0.0,27.78,23.61,"3.0 oz (Yield from 1 cooked roast, with refuse, weighing 1515g)",--,g,10059
mg,g,85.0,8.23,--,7.00,g,0.00,0.0,27.66,23.51,3.0 oz,--,g,13948
mg,g,85.0,16.75,--,14.24,g,0.00,0.0,26.21,22.28,3.0 oz,--,g,23004
mg,g,31.4,3.37,0,1.06,g,2.32,7.39,1.45,0.46,1.0 fl oz,0.0,g,03961
mg,g,155.0,0.3,0,0.46,g,18.88,12.18,1.0,1.55,"1.0 cup, without pits",0.0,g,09063
mg,g,28.35,0.4,0,0.11,g,5.60,19.74,0.2,0.06,1.0 oz,0.0,g,03220
mg,g,116.0,12.35,0,14.33,g,35.52,30.62,11.5,13.34,1.0 slice,0.0,g,21484
mg,g,13.6,100.0,--,13.60,g,--,--,0.0,0.00,1.0 tablespoon,--,g,04058
mg,g,21.0,0.5,0,0.10,g,1.49,7.1,2.55,0.54,1.0 sprout,0.0,g,11745
mg,g,64.0,16.37,0,10.48,g,0.58,0.91,22.98,14.71,1.0 patty,0.0,g,23503
mg,g,28.35,15.64,0,4.43,g,20.37,71.86,8.5,2.41,1.0 oz,0.0,g,19009
mg,g,85.0,7.32,--,6.22,g,0.00,0.0,29.62,25.18,3.0 oz,--,g,10213
mg,g,85.0,7.17,--,6.09,g,0.00,0.0,21.22,18.04,3.0 oz,--,g,13970
mg,g,85.0,13.27,--,11.28,g,0.00,0.0,20.69,17.59,3.0 oz,--,g,23003
mg,g,30.5,3.37,0,1.03,g,2.25,7.39,1.45,0.44,1.0 fl oz,0.0,g,03960
mg,g,250.0,0.02,0,0.05,g,34.52,13.81,0.91,2.28,"1.0 cup, pitted",0.0,g,09072
mg,g,15.0,0.0,--,0.00,g,2.58,17.2,0.3,0.04,1.0 tbsp,--,g,03236
mg,g,127.0,12.94,0,16.43,g,38.56,30.36,11.06,14.05,1.0 slice,0.0,g,21482
mg,g,13.6,100.0,--,13.60,g,--,--,0.0,0.00,1.0 tablespoon,--,g,04536
mg,g,21.0,0.5,0,0.10,g,1.49,7.1,2.55,0.54,1.0 sprout,0.0,g,11099
mg,g,113.0,18.3,0,20.68,g,2.26,2.0,27.2,30.74,1.0 cup shredded,0.0,g,01182
mg,g,28.35,16.92,0,4.80,g,18.85,66.5,9.85,2.79,1.0 oz,0.0,g,19049
mg,g,85.0,5.31,--,4.51,g,0.00,0.0,30.39,25.83,3.0 oz,--,g,10217
mg,g,85.0,16.44,--,13.97,g,0.00,0.0,26.98,22.93,3.0 oz,--,g,13066
mg,g,85.0,10.32,--,8.77,g,0.00,0.0,28.16,23.94,3.0 oz,--,g,13465
mg,g,31.4,6.5,0,2.04,g,4.46,14.2,2.79,0.88,1.0 fl oz,0.0,g,03801
mg,g,252.0,0.15,0,0.38,g,43.57,17.29,0.61,1.54,"1.0 cup, pitted",0.0,g,09073
mg,g,15.0,0.0,--,0.00,g,2.40,16.0,0.3,0.04,1.0 tbsp,--,g,03235
mg,g,88.0,17.71,0,15.58,g,23.76,27.0,13.36,11.76,1.0 slice,0.0,g,21483
mg,g,13.6,100.0,--,13.60,g,--,--,0.0,0.00,1.0 tablespoon,--,g,04531
mg,g,155.0,0.39,0,0.60,g,12.90,8.32,3.64,5.64,1.0 cup,0.0,g,11746
mg,g,9.4,5.73,0,0.54,g,0.21,2.23,18.56,1.74,1.0 strip,0.0,g,05353
mg,g,32.0,10.93,0,3.50,g,21.35,66.72,9.38,3.00,1.0 bar,0.0,g,25048
mg,g,85.0,3.96,--,3.37,g,0.00,0.0,26.04,22.13,3.0 oz,--,g,10222
mg,g,85.0,9.31,--,7.91,g,0.00,0.0,27.55,23.42,3.0 oz,--,g,13067
mg,g,85.0,11.18,--,9.50,g,0.00,0.0,26.07,22.16,3.0 oz,--,g,13466
mg,g,8.7,26.1,0,2.27,g,4.99,57.32,11.3,0.98,1.0 scoop,0.0,g,03802
mg,g,253.0,0.15,0,0.38,g,53.81,21.27,0.6,1.52,1.0 cup,0.0,g,09074
mg,g,15.0,0.3,0,0.04,g,3.04,20.3,1.3,0.20,1.0 tbsp,0.0,g,03233
mg,g,254.0,14.07,0,35.74,g,58.39,22.99,15.95,40.51,1.0 item,0.0,g,21411
mg,g,13.6,100.0,--,13.60,g,--,--,0.0,0.00,1.0 tbsp,--,g,04044
mg,g,155.0,0.39,0,0.60,g,12.90,8.32,3.64,5.64,1.0 cup,0.0,g,11101
mg,g,135.0,4.69,0,6.33,g,0.31,0.23,22.41,30.25,1.0 cup drained,0.0,g,05338
mg,g,28.35,25.58,0,7.25,g,14.63,51.62,17.31,4.91,1.0 oz,0.0,g,19031
mg,g,85.0,3.53,--,3.00,g,0.00,0.0,20.65,17.55,3.0 oz,--,g,10218
mg,g,28.35,8.29,--,2.35,g,0.00,0.0,21.22,6.02,1.0 oz,--,g,13065
mg,g,85.0,12.8,--,10.88,g,0.00,0.0,25.51,21.68,3.0 oz,--,g,13467
mg,g,30.5,3.37,0,1.03,g,2.25,7.39,1.45,0.44,1.0 fl oz,0.0,g,03800
mg,g,179.0,0.21,0,0.38,g,37.72,21.07,0.73,1.31,1.0 cup,0.0,g,09367
mg,g,15.0,0.0,--,0.00,g,2.74,18.3,0.3,0.04,1.0 tbsp,--,g,03228
mg,g,219.0,16.97,0,37.16,g,49.58,22.64,12.98,28.43,1.0 item,0.0,g,21410
mg,g,13.6,100.0,--,13.60,g,--,--,0.0,0.00,1.0 tbsp,--,g,04034
mg,g,88.0,0.3,0,0.26,g,7.88,8.95,3.38,2.97,1.0 cup,0.0,g,11098
mg,g,135.0,4.58,--,6.18,g,0.00,0.0,22.02,29.73,1.0 cup drained,--,g,05337
mg,g,28.35,15.2,0,4.31,g,19.35,68.26,11.79,3.34,1.0 oz,0.0,g,25037
mg,g,85.0,3.7,0,3.14,g,0.26,0.31,21.5,18.28,3.0 oz,0.0,g,10952
mg,g,85.0,7.15,--,6.08,g,0.00,0.0,27.78,23.61,3.0 oz,--,g,13949
mg,g,85.0,8.81,--,7.49,g,0.00,0.0,26.89,22.86,3.0 oz,--,g,13470
mg,g,31.4,7.0,0,2.20,g,4.36,13.9,2.9,0.91,1.0 fl oz,0.0,g,03937
mg,g,248.0,0.13,0,0.32,g,29.16,11.76,0.77,1.91,"1.0 cup, pitted",0.0,g,09071
mg,g,15.0,0.0,--,0.00,g,2.67,17.8,0.3,0.04,1.0 tbsp,--,g,03227
mg,g,132.0,14.93,0,19.71,g,40.34,30.56,11.93,15.75,1.0 item,0.0,g,21010
mg,g,13.6,100.0,--,13.60,g,--,--,0.0,0.00,1.0 tablespoon,--,g,04543
mg,g,120.0,3.1,0,3.72,g,84.71,70.59,12.62,15.14,1.0 cup,0.0,g,20011
mg,g,45.0,12.77,0,5.75,g,0.47,1.04,17.5,7.88,1.0 serving,0.0,g,07044
mg,g,28.35,29.59,0,8.39,g,18.10,63.84,2.28,0.65,1.0 oz,0.0,g,25027
mg,g,85.0,3.14,--,2.67,g,0.00,0.0,20.16,17.14,3.0 oz,--,g,10951
mg,g,85.0,6.06,--,5.15,g,0.00,0.0,21.22,18.04,3.0 oz,--,g,13971
mg,g,85.0,6.6,--,5.61,g,0.00,0.0,22.32,18.97,3.0 oz,--,g,13464
mg,g,8.4,28.0,0,2.35,g,4.70,56.0,12.0,1.01,1.0 scoop,0.0,g,03938
mg,g,259.0,0.13,0,0.34,g,57.91,22.36,1.15,2.98,"1.0 cup, thawed",0.0,g,09076
mg,g,15.0,0.18,0,0.03,g,2.64,17.6,0.9,0.14,1.0 tbsp,0.0,g,43536
mg,g,150.0,20.73,0,31.10,g,28.59,19.06,11.33,17.00,1.0 biscuit,0.0,g,21003
mg,g,14.0,100.0,--,14.00,g,--,--,0.0,0.00,1.0 tbsp,--,g,04584
mg,g,168.0,0.62,0,1.04,g,33.50,19.94,3.38,5.68,1.0 cup,0.0,g,20010
mg,g,32.0,49.54,0,15.85,g,7.67,23.98,21.93,7.02,2.0 tbsp,0.0,g,16167
mg,g,8.0,4.54,0,0.36,g,6.22,77.78,12.94,1.04,1.0 cup,0.0,g,19034
mg,g,85.0,3.51,--,2.98,g,0.00,0.0,26.17,22.24,3.0 oz,--,g,10061
mg,g,85.0,7.4,--,6.29,g,0.00,0.0,27.89,23.71,3.0 oz,--,g,23654
mg,g,85.0,11.36,--,9.66,g,0.00,0.0,27.65,23.50,3.0 oz,--,g,13232
mg,g,30.4,3.5,0,1.06,g,1.94,6.39,1.4,0.43,1.0 fl oz,0.0,g,03936
mg,g,138.0,0.2,0,0.28,g,22.09,16.01,1.06,1.46,"1.0 cup, with pits, yields",0.0,g,09070
mg,g,28.35,1.38,0,0.39,g,3.08,10.88,2.16,0.61,1.0 oz,0.0,g,03297
mg,g,182.0,14.08,0,25.63,g,29.79,16.37,10.64,19.36,1.0 biscuit,0.0,g,21004
mg,g,13.6,100.0,--,13.60,g,--,--,0.0,0.00,1.0 tbsp,--,g,04060
mg,g,182.0,0.24,0,0.44,g,33.82,18.58,3.08,5.61,1.0 cup,0.0,g,20013
mg,g,85.0,12.95,0,11.01,g,0.50,0.59,19.4,16.49,3.0 oz,0.0,g,10158
mg,g,10.0,3.1,0,0.31,g,8.01,80.1,9.7,0.97,1.0 cake,0.0,g,19036
mg,g,85.0,2.17,--,1.84,g,0.00,0.0,20.95,17.81,3.0 oz,--,g,10060
mg,g,85.0,5.47,--,4.65,g,0.00,0.0,21.57,18.33,3.0 oz,--,g,23656
mg,g,85.0,7.39,--,6.28,g,0.00,0.0,22.13,18.81,3.0 oz,--,g,13231
mg,g,31.4,7.0,0,2.20,g,3.82,12.18,3.6,1.13,1.0 fl oz,0.0,g,03940
mg,g,40.0,0.73,0,0.29,g,32.18,80.45,1.25,0.50,0.25 cup,0.0,g,09044
mg,g,16.0,1.9,0,0.30,g,1.17,7.3,2.5,0.40,1.0 tbsp,0.0,g,03287
mg,g,162.0,20.77,0,33.65,g,34.10,21.05,11.13,18.03,1.0 item,0.0,g,21005
mg,g,13.6,100.0,--,13.60,g,--,--,0.0,0.00,1.0 tbsp,--,g,04506
mg,g,140.0,1.33,0,1.86,g,106.22,75.87,12.29,17.21,1.0 cup,0.0,g,20012
mg,g,28.35,7.62,--,2.16,g,0.00,0.0,18.84,5.34,1.0 oz boneless,--,g,10802
mg,g,28.35,7.8,0,2.21,g,22.88,80.7,6.4,1.81,1.0 oz (approx 2/3 cup),0.0,g,19038
mg,g,85.0,3.15,0,2.68,g,0.26,0.31,21.61,18.37,3.0 oz,0.0,g,10943
mg,g,85.0,13.0,--,11.05,g,0.00,0.0,28.02,23.82,3.0 oz,--,g,13069
mg,g,85.0,8.76,--,7.45,g,0.00,0.0,28.92,24.58,3.0 oz,--,g,13469
mg,g,8.7,27.2,0,2.37,g,4.54,52.2,13.6,1.18,1.0 scoop,0.0,g,03941
mg,g,3.0,0.3,--,0.01,g,2.90,96.7,0.0,0.00,1.0 stick,--,g,19163
mg,g,16.0,2.26,0,0.36,g,1.31,8.18,2.44,0.39,1.0 tbsp,0.0,g,03047
mg,g,145.0,17.48,0,25.35,g,35.44,24.44,12.01,17.41,1.0 item,0.0,g,21007
mg,g,13.6,100.0,--,13.60,g,--,--,0.0,0.00,1.0 tbsp,--,g,04545
mg,g,125.0,0.14,0,0.18,g,26.44,21.15,2.09,2.61,"1.0 cup (1"" pieces)",0.0,g,11747
mg,g,28.35,18.19,--,5.16,g,0.00,0.0,23.55,6.68,1.0 oz grilled patties,--,g,10803
mg,g,28.35,12.8,0,3.63,g,22.42,79.1,3.8,1.08,1.0 oz,0.0,g,19039
mg,g,135.0,8.31,--,11.22,g,0.00,0.0,29.2,39.42,1.0 chop,--,g,10063
mg,g,85.0,8.32,--,7.07,g,0.00,0.0,27.82,23.65,3.0 oz,--,g,13070
mg,g,85.0,5.41,--,4.60,g,0.00,0.0,22.61,19.22,3.0 oz,--,g,13468
mg,g,30.4,3.5,0,1.06,g,1.85,6.09,1.8,0.55,1.0 fl oz,0.0,g,03939
mg,g,2.0,0.4,--,0.01,g,1.90,94.8,0.0,0.00,1.0 piece,--,g,43060
mg,g,28.35,1.2,0,0.34,g,1.56,5.5,5.1,1.45,1.0 oz,0.0,g,03052
mg,g,162.0,16.3,0,26.41,g,62.78,38.75,11.85,19.20,1.0 biscuit,0.0,g,21008
mg,g,13.6,100.0,--,13.60,g,--,--,0.0,0.00,1.0 tablespoon,--,g,04516
mg,g,125.0,0.14,0,0.18,g,26.44,21.15,2.09,2.61,"1.0 cup (1"" pieces)",0.0,g,11105
mg,g,85.0,7.58,0,6.44,g,2.58,3.03,16.8,14.28,3.0 oz,0.0,g,05354
mg,g,11.0,33.2,0,3.65,g,5.68,51.6,9.3,1.02,1.0 cup,0.0,g,19040
mg,g,145.0,9.14,--,13.25,g,0.00,0.0,26.62,38.60,1.0 chop,--,g,10064
mg,g,28.35,6.29,--,1.78,g,0.00,0.0,21.72,6.16,1.0 oz,--,g,13068
mg,g,85.0,10.37,--,8.81,g,0.00,0.0,27.86,23.68,3.0 oz,--,g,13479
mg,g,20.0,0.07,0,0.01,g,13.77,68.86,0.37,0.07,1.0 tbsp,0.0,g,19297
mg,g,15.0,12.89,0,1.93,g,2.63,17.56,16.35,2.45,1.0 piece,0.0,g,05326
mg,g,113.0,6.93,0,7.83,g,7.19,6.36,2.03,2.29,1.0 jar Beech-Nut Stage 2 (4 oz),0.0,g,03055
mg,g,111.0,24.42,0,27.11,g,33.29,29.99,9.67,10.73,1.0 item,0.0,g,21009
mg,g,13.6,100.0,--,13.60,g,--,--,0.0,0.00,1.0 tablespoon,--,g,04515
mg,g,118.0,0.15,0,0.18,g,20.46,17.34,1.53,1.81,"1.0 cup (1"" pieces)",0.0,g,11104
mg,g,4.2,--,0,--,g,0.53,12.65,0.06,0.00,1.0 tsp,0.0,g,02050
mg,g,8.0,28.1,0,2.25,g,4.65,58.1,9.0,0.72,1.0 cup,0.0,g,42259
mg,g,142.0,7.86,--,11.16,g,0.00,0.0,29.36,41.69,1.0 chop,--,g,10186
mg,g,85.0,6.48,--,5.51,g,0.00,0.0,27.96,23.77,3.0 oz,--,g,23655
mg,g,85.0,6.5,--,5.52,g,0.00,0.0,22.22,18.89,3.0 oz,--,g,13478
mg,g,20.0,0.2,0,0.04,g,12.88,64.4,0.7,0.14,1.0 tbsp,0.0,g,19719
mg,g,15.0,15.75,0,2.36,g,2.25,15.01,14.73,2.21,1.0 piece,0.0,g,05327
mg,g,29.0,2.48,0,0.72,g,1.84,6.34,3.59,1.04,1.0 tbsp,0.0,g,03298
mg,g,43.0,12.88,0,5.54,g,19.13,44.48,12.2,5.25,1.0 breadstick,0.0,g,21520
mg,g,13.6,100.0,--,13.60,g,--,--,0.0,0.00,1.0 tbsp,--,g,04573
mg,g,129.0,6.3,0,8.13,g,43.87,34.01,7.07,9.12,1.0 burrito,0.0,g,22918
mg,g,4.2,0.0,--,0.00,g,0.60,14.4,0.03,0.00,1.0 tsp,--,g,02052
mg,g,28.35,6.1,0,1.73,g,21.56,76.04,10.72,3.04,1.0 oz,0.0,g,25000
mg,g,85.0,6.94,--,5.90,g,0.00,0.0,21.55,18.32,3.0 oz,--,g,10062
mg,g,85.0,5.0,--,4.25,g,0.00,0.0,21.43,18.22,3.0 oz,--,g,23657
mg,g,85.0,11.05,--,9.39,g,0.00,0.0,27.48,23.36,3.0 oz,--,g,13236
mg,g,224.0,--,0,--,g,119.66,53.42,0.3,0.67,1.0 cup,0.0,g,43028
mg,g,12.0,1.86,0,0.22,g,0.35,2.92,17.4,2.09,1.0 slice,0.0,g,07961
mg,g,16.0,1.7,0,0.27,g,1.42,8.89,3.8,0.61,1.0 tbsp,0.0,g,43373
mg,g,109.0,15.63,0,17.04,g,25.04,22.97,11.1,12.10,1.0 burrito,0.0,g,21519
mg,g,13.6,100.0,--,13.60,g,--,--,0.0,0.00,1.0 tbsp,--,g,04528
mg,g,116.0,11.94,0,13.85,g,45.18,38.95,8.73,10.13,1.0 burrito cooked,0.0,g,22928
mg,g,85.0,13.1,0,11.14,g,0.98,1.15,19.6,16.66,3.0 oz,0.0,g,17155
mg,g,28.35,9.5,0,2.69,g,20.41,72.0,12.6,3.57,1.0 oz,0.0,g,25001
mg,g,107.0,9.42,0,10.08,g,0.02,0.02,28.33,30.31,1.0 chop,0.0,g,10950
mg,g,85.0,12.73,--,10.82,g,0.00,0.0,19.42,16.51,1.0 serving,--,g,13047
mg,g,85.0,7.27,--,6.18,g,0.00,0.0,22.1,18.79,3.0 oz,--,g,13235
mg,g,21.0,0.02,0,0.00,g,14.69,69.95,0.15,0.03,1.0 serving 1 tbsp,0.0,g,19300
mg,g,42.0,0.39,0,0.16,g,0.94,2.25,16.8,7.06,1.0 serving 2 slices,0.0,g,07932
mg,g,16.0,0.9,0,0.14,g,1.47,9.2,1.6,0.26,1.0 tbsp,0.0,g,43008
mg,g,241.0,7.47,0,18.00,g,47.04,19.52,11.52,27.76,1.0 item,0.0,g,21063
mg,g,4.5,100.0,--,4.50,g,--,--,0.0,0.00,1.0 tsp,--,g,04038
mg,g,12.8,99.48,--,12.73,g,0.00,0.0,0.28,0.04,1.0 tbsp,--,g,01003
mg,g,85.0,4.63,0,3.94,g,1.19,1.4,21.7,18.44,3.0 oz,0.0,g,17000
mg,g,7.9,34.02,0,2.69,g,4.36,55.16,7.5,0.59,1.0 cup,0.0,g,25014
mg,g,150.0,7.66,--,11.49,g,0.00,0.0,28.35,42.52,1.0 chop boneless (yield from 189g raw meat),--,g,10859
mg,g,85.0,2.69,--,2.29,g,0.00,0.0,23.07,19.61,3.0 oz,--,g,13000
mg,g,85.0,9.35,--,7.95,g,0.00,0.0,28.45,24.18,3.0 oz,--,g,13483
mg,g,300.0,0.0,--,0.00,g,88.80,29.6,0.55,1.65,1.0 cup,--,g,43027
mg,g,42.0,0.39,0,0.16,g,0.91,2.17,16.79,7.05,1.0 serving 2 slices,0.0,g,07933
mg,g,16.0,1.18,0,0.19,g,1.41,8.79,2.37,0.38,1.0 tbsp,0.0,g,03069
mg,g,185.0,6.05,0,11.19,g,57.78,31.23,7.35,13.60,1.0 each burrito,0.0,g,21061
mg,g,80.0,0.21,0,0.17,g,3.61,4.51,1.87,1.50,0.5 cup slices,0.0,g,11803
mg,g,80.0,1.0,0,0.80,g,71.20,89.0,2.0,1.60,1.0 cup,0.0,g,43214
mg,g,85.0,7.42,--,6.31,g,0.00,0.0,19.58,16.64,3.0 oz,--,g,17350
mg,g,11.0,43.55,0,4.79,g,4.96,45.06,7.29,0.80,1.0 cup,0.0,g,19035
mg,g,146.0,10.26,--,14.98,g,0.00,0.0,19.45,28.40,1.0 chop,--,g,10949
mg,g,85.0,17.86,--,15.18,g,0.00,0.0,25.56,21.73,3.0 oz,--,g,13494
mg,g,85.0,5.34,--,4.54,g,0.00,0.0,22.41,19.05,3.0 oz,--,g,13482
mg,g,19.0,0.03,0,0.01,g,8.76,46.1,0.3,0.06,1.0 tbsp,0.0,g,44110
mg,g,60.0,19.58,0,11.75,g,7.70,12.84,14.85,8.91,1.0 patty,0.0,g,05324
mg,g,16.0,2.06,0,0.33,g,1.45,9.08,2.69,0.43,1.0 tbsp,0.0,g,03068
mg,g,241.0,6.8,0,16.39,g,56.32,23.37,7.03,16.94,1.0 burrito,0.0,g,21064
mg,g,80.0,0.21,0,0.17,g,3.61,4.51,1.87,1.50,0.5 cup slices,0.0,g,11279
mg,g,14.0,55.1,--,7.71,g,0.00,0.0,3.3,0.46,1.0 tablespoon,--,g,04601
mg,g,85.0,4.65,--,3.95,g,0.00,0.0,20.18,17.15,3.0 oz,--,g,17349
mg,g,28.35,31.3,--,8.87,g,0.00,0.0,61.3,17.38,1.0 oz,--,g,19041
